eid,country
2-s2.0-85046000735,united arab emirates
2-s2.0-85025831957,algeria
2-s2.0-85025831957,united arab emirates
2-s2.0-85012134251,algeria
2-s2.0-85012134251,united arab emirates
2-s2.0-85020169039,algeria
2-s2.0-85020169039,united arab emirates
2-s2.0-85020094214,algeria
2-s2.0-85020094214,united arab emirates
2-s2.0-85020851904,algeria
2-s2.0-85020851904,united arab emirates
2-s2.0-85010223953,algeria
2-s2.0-85010223953,united arab emirates
2-s2.0-85018395825,algeria
2-s2.0-85018395825,united arab emirates
2-s2.0-85011700253,algeria
2-s2.0-85011700253,united arab emirates
2-s2.0-85019714623,algeria
2-s2.0-85019714623,united arab emirates
2-s2.0-85019682751,algeria
2-s2.0-85019682751,united arab emirates
2-s2.0-85011304753,algeria
2-s2.0-85011304753,united arab emirates
2-s2.0-85011268658,algeria
2-s2.0-85011268658,united arab emirates
2-s2.0-85028754529,algeria
2-s2.0-85028754529,united arab emirates
2-s2.0-85012237700,algeria
2-s2.0-85012237700,united arab emirates
2-s2.0-85050567521,algeria
2-s2.0-85050567521,united arab emirates
2-s2.0-85043721595,algeria
2-s2.0-85043721595,united arab emirates
2-s2.0-85044714702,algeria
2-s2.0-85044714702,united arab emirates
2-s2.0-85007240254,algeria
2-s2.0-85007240254,united arab emirates
2-s2.0-85029422416,algeria
2-s2.0-85029422416,united arab emirates
2-s2.0-85037712160,algeria
2-s2.0-85037712160,united arab emirates
2-s2.0-85029410362,algeria
2-s2.0-85029410362,united arab emirates
2-s2.0-85085927179,algeria
2-s2.0-85085927179,united arab emirates
2-s2.0-85026751922,algeria
2-s2.0-85026751922,australia
2-s2.0-85026751922,malaysia
2-s2.0-85026751922,united arab emirates
2-s2.0-85060791854,algeria
2-s2.0-85060791854,russian federation
2-s2.0-85060791854,united arab emirates
2-s2.0-85060927804,algeria
2-s2.0-85060927804,united arab emirates
2-s2.0-85054846987,algeria
2-s2.0-85054846987,turkey
2-s2.0-85054846987,united arab emirates
2-s2.0-85058464132,algeria
2-s2.0-85058464132,united arab emirates
2-s2.0-85071592965,algeria
2-s2.0-85071592965,united arab emirates
2-s2.0-85050881915,algeria
2-s2.0-85050881915,united arab emirates
2-s2.0-85054546454,algeria
2-s2.0-85054546454,united arab emirates
2-s2.0-85057079492,algeria
2-s2.0-85057079492,united arab emirates
2-s2.0-85057118896,algeria
2-s2.0-85057118896,united arab emirates
2-s2.0-85048590507,algeria
2-s2.0-85048590507,united arab emirates
2-s2.0-85058787749,algeria
2-s2.0-85058787749,united arab emirates
2-s2.0-85050375724,algeria
2-s2.0-85050375724,france
2-s2.0-85050375724,united arab emirates
2-s2.0-85046463102,algeria
2-s2.0-85046463102,united arab emirates
2-s2.0-85053938430,algeria
2-s2.0-85053938430,united arab emirates
2-s2.0-85053914518,algeria
2-s2.0-85053914518,united arab emirates
2-s2.0-85052106095,algeria
2-s2.0-85052106095,united arab emirates
2-s2.0-85030644295,algeria
2-s2.0-85030644295,united arab emirates
2-s2.0-85049994289,algeria
2-s2.0-85049994289,portugal
2-s2.0-85049994289,united arab emirates
2-s2.0-85062382707,algeria
2-s2.0-85062382707,united arab emirates
2-s2.0-85048926829,algeria
2-s2.0-85048926829,united arab emirates
2-s2.0-85029565976,algeria
2-s2.0-85029565976,united arab emirates
2-s2.0-85049728304,algeria
2-s2.0-85049728304,malaysia
2-s2.0-85049728304,united arab emirates
2-s2.0-85049361840,algeria
2-s2.0-85049361840,united arab emirates
2-s2.0-85047185096,algeria
2-s2.0-85047185096,united arab emirates
2-s2.0-85041816808,algeria
2-s2.0-85041816808,united arab emirates
2-s2.0-85044107045,algeria
2-s2.0-85044107045,united arab emirates
2-s2.0-85049700954,algeria
2-s2.0-85049700954,united arab emirates
2-s2.0-85046801068,algeria
2-s2.0-85046801068,united arab emirates
2-s2.0-85050503837,algeria
2-s2.0-85050503837,united arab emirates
2-s2.0-85050478694,algeria
2-s2.0-85050478694,united arab emirates
2-s2.0-85041176332,algeria
2-s2.0-85041176332,united arab emirates
2-s2.0-85018505066,algeria
2-s2.0-85018505066,united arab emirates
2-s2.0-85041473018,algeria
2-s2.0-85041473018,united arab emirates
2-s2.0-85046960107,algeria
2-s2.0-85046960107,united arab emirates
2-s2.0-85046965462,algeria
2-s2.0-85046965462,france
2-s2.0-85046965462,united arab emirates
2-s2.0-85044989100,algeria
2-s2.0-85044989100,united arab emirates
2-s2.0-85038256933,algeria
2-s2.0-85038256933,united arab emirates
2-s2.0-85024498032,algeria
2-s2.0-85024498032,united arab emirates
2-s2.0-85040128362,algeria
2-s2.0-85040128362,united arab emirates
2-s2.0-85038444675,algeria
2-s2.0-85038444675,united arab emirates
2-s2.0-85060880612,algeria
2-s2.0-85060880612,united arab emirates
2-s2.0-85040867736,algeria
2-s2.0-85040867736,united arab emirates
2-s2.0-85048322110,algeria
2-s2.0-85048322110,united arab emirates
2-s2.0-85052893282,algeria
2-s2.0-85052893282,united arab emirates
2-s2.0-85202059350,algeria
2-s2.0-85202059350,united arab emirates
2-s2.0-85052886769,algeria
2-s2.0-85052886769,united arab emirates
2-s2.0-85047176700,algeria
2-s2.0-85047176700,united arab emirates
2-s2.0-85056177976,algeria
2-s2.0-85056177976,united arab emirates
2-s2.0-85066141138,algeria
2-s2.0-85066141138,united arab emirates
2-s2.0-85062330960,algeria
2-s2.0-85062330960,united arab emirates
2-s2.0-85053843815,algeria
2-s2.0-85053843815,canada
2-s2.0-85053843815,united arab emirates
2-s2.0-85061350422,algeria
2-s2.0-85061350422,united arab emirates
2-s2.0-85061350422,united kingdom
2-s2.0-85038620011,algeria
2-s2.0-85038620011,united arab emirates
2-s2.0-85038620011,united kingdom
2-s2.0-85049563715,algeria
2-s2.0-85049563715,united arab emirates
2-s2.0-85049563715,united kingdom
2-s2.0-85076458486,algeria
2-s2.0-85076458486,united arab emirates
2-s2.0-85075452244,algeria
2-s2.0-85075452244,united arab emirates
2-s2.0-85081323034,algeria
2-s2.0-85081323034,united arab emirates
2-s2.0-85063050720,algeria
2-s2.0-85063050720,france
2-s2.0-85063050720,united arab emirates
2-s2.0-85070733436,algeria
2-s2.0-85070733436,united arab emirates
2-s2.0-85082166190,algeria
2-s2.0-85082166190,united arab emirates
2-s2.0-85079222986,algeria
2-s2.0-85079222986,united arab emirates
2-s2.0-85064804651,algeria
2-s2.0-85064804651,united arab emirates
2-s2.0-85069686854,algeria
2-s2.0-85069686854,united arab emirates
2-s2.0-85069655528,algeria
2-s2.0-85069655528,united arab emirates
2-s2.0-85074779288,algeria
2-s2.0-85074779288,italy
2-s2.0-85074779288,united arab emirates
2-s2.0-85069742732,algeria
2-s2.0-85069742732,turkey
2-s2.0-85069742732,united arab emirates
2-s2.0-85073695734,algeria
2-s2.0-85073695734,united arab emirates
2-s2.0-85081899755,algeria
2-s2.0-85081899755,united arab emirates
2-s2.0-85081092510,algeria
2-s2.0-85081092510,united arab emirates
2-s2.0-85052716703,algeria
2-s2.0-85052716703,united arab emirates
2-s2.0-85080117805,algeria
2-s2.0-85080117805,united arab emirates
2-s2.0-85064824439,algeria
2-s2.0-85064824439,united arab emirates
2-s2.0-85072346948,algeria
2-s2.0-85072346948,france
2-s2.0-85072346948,united arab emirates
2-s2.0-85066455602,algeria
2-s2.0-85066455602,united arab emirates
2-s2.0-85078898623,algeria
2-s2.0-85078898623,united arab emirates
2-s2.0-85078892403,algeria
2-s2.0-85078892403,united arab emirates
2-s2.0-85060175577,algeria
2-s2.0-85060175577,france
2-s2.0-85060175577,united arab emirates
2-s2.0-85064320029,algeria
2-s2.0-85064320029,united arab emirates
2-s2.0-85061964814,algeria
2-s2.0-85061964814,united arab emirates
2-s2.0-85073167593,algeria
2-s2.0-85073167593,united arab emirates
2-s2.0-85063739373,algeria
2-s2.0-85063739373,united arab emirates
2-s2.0-85071944315,algeria
2-s2.0-85071944315,united arab emirates
2-s2.0-85073892733,algeria
2-s2.0-85073892733,united arab emirates
2-s2.0-85071953605,algeria
2-s2.0-85071953605,united arab emirates
2-s2.0-85061640073,algeria
2-s2.0-85061640073,united arab emirates
2-s2.0-85067084574,algeria
2-s2.0-85067084574,united arab emirates
2-s2.0-85072827225,algeria
2-s2.0-85072827225,united arab emirates
2-s2.0-85072830099,algeria
2-s2.0-85072830099,united arab emirates
2-s2.0-85069048946,algeria
2-s2.0-85069048946,united arab emirates
2-s2.0-85064704878,algeria
2-s2.0-85064704878,united arab emirates
2-s2.0-85057281133,algeria
2-s2.0-85057281133,france
2-s2.0-85057281133,united arab emirates
2-s2.0-85058681978,algeria
2-s2.0-85058681978,italy
2-s2.0-85058681978,united arab emirates
2-s2.0-85058289175,algeria
2-s2.0-85058289175,malaysia
2-s2.0-85058289175,turkey
2-s2.0-85058289175,united arab emirates
2-s2.0-85044586103,algeria
2-s2.0-85044586103,united arab emirates
2-s2.0-85060257420,algeria
2-s2.0-85060257420,canada
2-s2.0-85060257420,united arab emirates
2-s2.0-85065124253,algeria
2-s2.0-85065124253,united arab emirates
2-s2.0-85073505740,algeria
2-s2.0-85073505740,united arab emirates
2-s2.0-85060856166,algeria
2-s2.0-85060856166,united arab emirates
2-s2.0-85061301010,algeria
2-s2.0-85061301010,united arab emirates
2-s2.0-85073348217,algeria
2-s2.0-85073348217,united arab emirates
2-s2.0-85062350543,algeria
2-s2.0-85062350543,united arab emirates
2-s2.0-85114395637,algeria
2-s2.0-85114395637,united arab emirates
2-s2.0-85063136689,algeria
2-s2.0-85063136689,united arab emirates
2-s2.0-85070418285,algeria
2-s2.0-85070418285,united arab emirates
2-s2.0-85061083784,algeria
2-s2.0-85061083784,united arab emirates
2-s2.0-85073739056,algeria
2-s2.0-85073739056,united arab emirates
2-s2.0-85067341226,algeria
2-s2.0-85067341226,united arab emirates
2-s2.0-85076718938,algeria
2-s2.0-85076718938,united arab emirates
2-s2.0-85040083422,algeria
2-s2.0-85040083422,united arab emirates
2-s2.0-85086155528,algeria
2-s2.0-85086155528,united arab emirates
2-s2.0-85076254524,algeria
2-s2.0-85076254524,united arab emirates
2-s2.0-85062899263,algeria
2-s2.0-85062899263,united arab emirates
2-s2.0-85086066912,algeria
2-s2.0-85086066912,united arab emirates
2-s2.0-85086066912,united kingdom
2-s2.0-85086067656,algeria
2-s2.0-85086067656,united arab emirates
2-s2.0-85086067656,united kingdom
2-s2.0-85150785188,algeria
2-s2.0-85150785188,united arab emirates
2-s2.0-85098201583,algeria
2-s2.0-85098201583,united arab emirates
2-s2.0-85090554641,algeria
2-s2.0-85090554641,united arab emirates
2-s2.0-85087483646,algeria
2-s2.0-85087483646,united arab emirates
2-s2.0-85087934774,algeria
2-s2.0-85087934774,united arab emirates
2-s2.0-85091969764,algeria
2-s2.0-85091969764,united arab emirates
2-s2.0-85096287567,algeria
2-s2.0-85096287567,united arab emirates
2-s2.0-85098122802,algeria
2-s2.0-85098122802,united arab emirates
2-s2.0-85095445446,algeria
2-s2.0-85095445446,united arab emirates
2-s2.0-85103813294,algeria
2-s2.0-85103813294,united arab emirates
2-s2.0-85099478218,algeria
2-s2.0-85099478218,united arab emirates
2-s2.0-85095855904,algeria
2-s2.0-85095855904,united arab emirates
2-s2.0-85086790030,algeria
2-s2.0-85086790030,united arab emirates
2-s2.0-85090208273,algeria
2-s2.0-85090208273,united arab emirates
2-s2.0-85097584496,algeria
2-s2.0-85097584496,united arab emirates
2-s2.0-85095845935,algeria
2-s2.0-85095845935,united arab emirates
2-s2.0-85085736945,algeria
2-s2.0-85085736945,united arab emirates
2-s2.0-85099761100,algeria
2-s2.0-85099761100,united arab emirates
2-s2.0-85098983160,algeria
2-s2.0-85098983160,united arab emirates
2-s2.0-85099742522,algeria
2-s2.0-85099742522,united arab emirates
2-s2.0-85099769597,algeria
2-s2.0-85099769597,united arab emirates
2-s2.0-85100475859,algeria
2-s2.0-85100475859,turkey
2-s2.0-85100475859,united arab emirates
2-s2.0-85097619349,algeria
2-s2.0-85097619349,turkey
2-s2.0-85097619349,united arab emirates
2-s2.0-85085581073,algeria
2-s2.0-85085581073,united arab emirates
2-s2.0-85086071260,algeria
2-s2.0-85086071260,united arab emirates
2-s2.0-85087704327,algeria
2-s2.0-85087704327,united arab emirates
2-s2.0-85086896395,algeria
2-s2.0-85086896395,united arab emirates
2-s2.0-85098170449,algeria
2-s2.0-85098170449,united arab emirates
2-s2.0-85089149350,algeria
2-s2.0-85089149350,united arab emirates
2-s2.0-85092477116,algeria
2-s2.0-85092477116,canada
2-s2.0-85092477116,united arab emirates
2-s2.0-85094813992,algeria
2-s2.0-85094813992,united arab emirates
2-s2.0-85053670861,algeria
2-s2.0-85053670861,united arab emirates
2-s2.0-85089021097,algeria
2-s2.0-85089021097,united arab emirates
2-s2.0-85090662378,algeria
2-s2.0-85090662378,united arab emirates
2-s2.0-85087493617,algeria
2-s2.0-85087493617,united arab emirates
2-s2.0-85092197161,algeria
2-s2.0-85092197161,united arab emirates
2-s2.0-85084213223,algeria
2-s2.0-85084213223,united arab emirates
2-s2.0-85091328861,algeria
2-s2.0-85091328861,united arab emirates
2-s2.0-85082200090,algeria
2-s2.0-85082200090,united arab emirates
2-s2.0-85089808276,algeria
2-s2.0-85089808276,united arab emirates
2-s2.0-85070209919,algeria
2-s2.0-85070209919,united arab emirates
2-s2.0-85101652240,algeria
2-s2.0-85101652240,canada
2-s2.0-85101652240,united arab emirates
2-s2.0-85092447495,algeria
2-s2.0-85092447495,united arab emirates
2-s2.0-85093083676,algeria
2-s2.0-85093083676,united arab emirates
2-s2.0-85083900142,algeria
2-s2.0-85083900142,united arab emirates
2-s2.0-85091938962,algeria
2-s2.0-85091938962,united arab emirates
2-s2.0-85082692208,algeria
2-s2.0-85082692208,united arab emirates
2-s2.0-85089652859,algeria
2-s2.0-85089652859,united arab emirates
2-s2.0-85081140311,algeria
2-s2.0-85081140311,portugal
2-s2.0-85081140311,united arab emirates
2-s2.0-85079189221,algeria
2-s2.0-85079189221,united arab emirates
2-s2.0-85075435919,algeria
2-s2.0-85075435919,united arab emirates
2-s2.0-85082831765,algeria
2-s2.0-85082831765,united arab emirates
2-s2.0-85081393160,algeria
2-s2.0-85081393160,united arab emirates
2-s2.0-85084612960,algeria
2-s2.0-85084612960,united arab emirates
2-s2.0-85071326812,algeria
2-s2.0-85071326812,united arab emirates
2-s2.0-85084850889,algeria
2-s2.0-85084850889,united arab emirates
2-s2.0-85079788625,algeria
2-s2.0-85079788625,united arab emirates
2-s2.0-85087449346,algeria
2-s2.0-85087449346,united arab emirates
2-s2.0-85087455857,algeria
2-s2.0-85087455857,united arab emirates
2-s2.0-85082851083,algeria
2-s2.0-85082851083,italy
2-s2.0-85082851083,united arab emirates
2-s2.0-85079586563,algeria
2-s2.0-85079586563,united arab emirates
2-s2.0-85097128037,algeria
2-s2.0-85097128037,united arab emirates
2-s2.0-85123922936,algeria
2-s2.0-85123922936,united arab emirates
2-s2.0-85081166148,algeria
2-s2.0-85081166148,united arab emirates
2-s2.0-85089685535,algeria
2-s2.0-85089685535,united arab emirates
2-s2.0-85094144963,algeria
2-s2.0-85094144963,united arab emirates
2-s2.0-85076757646,algeria
2-s2.0-85076757646,united arab emirates
2-s2.0-85077601868,algeria
2-s2.0-85077601868,united arab emirates
2-s2.0-85081714469,algeria
2-s2.0-85081714469,united arab emirates
2-s2.0-85083746661,algeria
2-s2.0-85083746661,united arab emirates
2-s2.0-85119609015,algeria
2-s2.0-85119609015,united arab emirates
2-s2.0-85079325099,algeria
2-s2.0-85079325099,united arab emirates
2-s2.0-85088752444,algeria
2-s2.0-85088752444,united arab emirates
2-s2.0-85097329961,algeria
2-s2.0-85097329961,turkey
2-s2.0-85097329961,united arab emirates
2-s2.0-85073251190,algeria
2-s2.0-85073251190,china
2-s2.0-85073251190,pakistan
2-s2.0-85073251190,united arab emirates
2-s2.0-85147974543,algeria
2-s2.0-85147974543,united arab emirates
2-s2.0-85110583843,algeria
2-s2.0-85110583843,united arab emirates
2-s2.0-85118831476,algeria
2-s2.0-85118831476,united arab emirates
2-s2.0-85119085252,algeria
2-s2.0-85119085252,united arab emirates
2-s2.0-85119090764,algeria
2-s2.0-85119090764,united arab emirates
2-s2.0-85115255392,algeria
2-s2.0-85115255392,united arab emirates
2-s2.0-85117521417,algeria
2-s2.0-85117521417,united arab emirates
2-s2.0-85119051696,algeria
2-s2.0-85119051696,united arab emirates
2-s2.0-85119953274,algeria
2-s2.0-85119953274,united arab emirates
2-s2.0-85124171179,algeria
2-s2.0-85124171179,united arab emirates
2-s2.0-85117082602,algeria
2-s2.0-85117082602,united arab emirates
2-s2.0-85115275929,algeria
2-s2.0-85115275929,united arab emirates
2-s2.0-85109287070,algeria
2-s2.0-85109287070,united arab emirates
2-s2.0-85121460860,algeria
2-s2.0-85121460860,united arab emirates
2-s2.0-85109463214,algeria
2-s2.0-85109463214,united arab emirates
2-s2.0-85108453614,algeria
2-s2.0-85108453614,united arab emirates
2-s2.0-85114446085,algeria
2-s2.0-85114446085,united arab emirates
2-s2.0-85117419083,algeria
2-s2.0-85117419083,turkey
2-s2.0-85117419083,united arab emirates
2-s2.0-85119095049,algeria
2-s2.0-85119095049,united arab emirates
2-s2.0-85107896108,algeria
2-s2.0-85107896108,united arab emirates
2-s2.0-85105532722,algeria
2-s2.0-85105532722,united arab emirates
2-s2.0-85109402689,algeria
2-s2.0-85109402689,united arab emirates
2-s2.0-85127632869,algeria
2-s2.0-85127632869,united arab emirates
2-s2.0-85091605902,algeria
2-s2.0-85091605902,united arab emirates
2-s2.0-85097735613,algeria
2-s2.0-85097735613,united arab emirates
2-s2.0-85105497303,algeria
2-s2.0-85105497303,united arab emirates
2-s2.0-85108356783,algeria
2-s2.0-85108356783,united arab emirates
2-s2.0-85099317287,algeria
2-s2.0-85099317287,united arab emirates
2-s2.0-85111004633,algeria
2-s2.0-85111004633,united arab emirates
2-s2.0-85109590234,algeria
2-s2.0-85109590234,united arab emirates
2-s2.0-85105605825,algeria
2-s2.0-85105605825,united arab emirates
2-s2.0-85101743998,algeria
2-s2.0-85101743998,united arab emirates
2-s2.0-85101227417,algeria
2-s2.0-85101227417,united arab emirates
2-s2.0-85113813921,algeria
2-s2.0-85113813921,united arab emirates
2-s2.0-85111857898,algeria
2-s2.0-85111857898,united arab emirates
2-s2.0-85106647617,algeria
2-s2.0-85106647617,united arab emirates
2-s2.0-85106914031,algeria
2-s2.0-85106914031,united arab emirates
2-s2.0-85107620495,algeria
2-s2.0-85107620495,united arab emirates
2-s2.0-85107009515,algeria
2-s2.0-85107009515,united arab emirates
2-s2.0-85106318986,algeria
2-s2.0-85106318986,united arab emirates
2-s2.0-85106357144,algeria
2-s2.0-85106357144,united arab emirates
2-s2.0-85098774524,algeria
2-s2.0-85098774524,united arab emirates
2-s2.0-85102970546,algeria
2-s2.0-85102970546,united arab emirates
2-s2.0-85107520438,algeria
2-s2.0-85107520438,united arab emirates
2-s2.0-85099764866,algeria
2-s2.0-85099764866,italy
2-s2.0-85099764866,united arab emirates
2-s2.0-85103419640,algeria
2-s2.0-85103419640,united arab emirates
2-s2.0-85122102452,algeria
2-s2.0-85122102452,united arab emirates
2-s2.0-85124547632,algeria
2-s2.0-85124547632,united arab emirates
2-s2.0-85124547632,united kingdom
2-s2.0-85091710957,algeria
2-s2.0-85091710957,united arab emirates
2-s2.0-85092708639,algeria
2-s2.0-85092708639,united arab emirates
2-s2.0-85099877921,algeria
2-s2.0-85099877921,france
2-s2.0-85099877921,united arab emirates
2-s2.0-85099208657,algeria
2-s2.0-85099208657,united arab emirates
2-s2.0-85102384556,algeria
2-s2.0-85102384556,united arab emirates
2-s2.0-85102384825,algeria
2-s2.0-85102384825,united arab emirates
2-s2.0-85102333789,algeria
2-s2.0-85102333789,united arab emirates
2-s2.0-85102451980,algeria
2-s2.0-85102451980,united arab emirates
2-s2.0-85102424687,algeria
